微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IBlsNzos5,【#怎样识别无症状感染者#？他们是怎么“隐身带毒”？】无症状感染者是如何传播病毒的？如果无症状感染者一直未被发现会怎样？又该如何防控？戳↓↓↓小央视频的秒拍视频  ,,无,无,无,2020-04-01 21:00,微博视频号,5,3,0
IBleEjUuj,【#护士援汉38天瘦12斤#：穿防护服每天工作近10小时 负责30名医护人员安全】江苏淮安的王晶晶是援助湖北医疗队的一名成员。从2月9日抵达武汉，到完成任务返回的38天里，她瘦了12斤。王晶晶说，她每天穿防护服工作近10小时，因考虑穿脱不便，去卫生间很麻烦，所以自己吃得也很少。http://t.cn/A6ZNcGZH ,,无,无,无,2020-04-01 20:25,微博视频号,32,3,8
IBl2pszY2,#准备出门踏青吗# 【柳树湾美不胜收】4月1日，淮安古黄河生态民俗园柳树湾景区30000多平方米油菜花、二月兰、梨花盛开，成为旅游“网红”打卡地，吸引市民及游人徜徉花海、拍照留恋。（周长国 摄）  [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2gy1gdeepv637kj21900u0u0y.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gdeepvqnosj21900u0npe.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gdeepx49f2j21900u0b2a.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gdeepva94gj21900u0npd.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gdeepuv8bxj21900u04qr.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gdeepvb1nij21900u0u0x.jpg",无,无,2020-04-01 19:55,微博 weibo.com,10,1,3
IBkz6bJpT,【#个税退税可以放弃# #个税未补税将加收滞纳金#】4月1日，国家税务总局发布2019年度个人所得税综合所得年度汇算办税指引。申请退税是权利，可以放弃退税，无需承担任何责任。纳税人需要补税(符合规定的免予汇算情形除外)，未依法办理综合所得年度汇算的，可能面临税务行政处罚，并记入个人纳税信用档案。需要补税的请2020年6月30日前补缴税款，否则将面临每日万分之五加收滞纳金。via.中国新闻网 [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/d58123f2gy1gdegemunfdj20c80o3dih.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gdegeqefk9j20c80craaq.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gdegetbqihj20c80bwgm9.jpg",无,无,2020-04-01 18:42,360安全浏览器,7,2,0
IBktV14AT,【好消息！“一起看夕阳”8旬患者正在好转  拉小提琴送别医疗队】3月初在武汉，一张90后#医生为病人停下欣赏日落#的照片全网刷屏。3月30日，得知医疗队即将返程的消息后，这位87岁的老人拉了一首小提琴曲《沉思》表示感谢。他表示自己正在慢慢恢复，“我遭遇了这么厉害的疾病，经过治疗以后能说话、能走路、脑袋也清醒。感谢医疗队的照料。”http://t.cn/A6ZCV2Iv ,,无,无,无,2020-04-01 18:30,微博视频号,3,0,0
IBkhK27yD,【尴尬！ #小偷挤门缝进店偷吃火锅# 结果吃太饱走时“缩骨”失败】3月28日，重庆永川，凌晨两点半左右，一男子从一家火锅店的门缝中偷偷钻进店内，进去后直接胡吃海喝起来。酒足饭饱后，男子倒在店内呼呼大睡。等到天快亮时，男子尝试从门缝中钻出去，但是没有成功，只得翻窗逃走。老板称可能是疫情期间憋坏了才做出这样的行为，希望男子以后能光明正大来吃，一顿不够就两顿，免费吃。http://t.cn/A6Z9QWFX ,,无,无,无,2020-04-01 18:00,微博视频号,4,1,2
IBk8O0A0I,#晚饭加个菜[超话]# 发面煎饼的做法来咯[来]，做法简单，不揉面不擀面，省时省力。关键是好吃！！！http://t.cn/A6ZCqfzr  ,,无,无,无,2020-04-01 17:38,微博视频号,15,13,4
IBk2wd8Oh,【关于对健康东路与桑园路交叉路口实施交通限行的通告】为保障健康东路与桑园路交叉路口交通安全畅通有序，经实地调研，广泛征求意见，根据《中华人民共和国道路交通安全法》相关规定，现决定从2020年4月6日起，对该路口实施每日7:30-9:00、11:00-14:00、17:00-19:00禁止机动车由南向西左转弯的管理措施。详见→http://t.cn/A6ZN7xmv @乐行淮安 原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gdee3vn5tlj20i20a5q6p.jpg,无,无,2020-04-01 17:22,360安全浏览器,3,1,2
IBjUvadhv,【#山东小伙连续隔离三次# 网友调侃：太难了】#与你共同战疫# 近日，一则小视频火了。在视频里，小伙分享了自己最近接连三次被隔离的“特别经历”。据其介绍，自己是2月6日从菲律宾回国，按照规定自觉隔离了14天；好不容易觉得可以出门溜达一下，这一松懈，不巧一出门正好碰上了从韩国回来的邻居，又是14天的居家隔离；眼看着隔离期满，结果该男子的亲哥哥又从新加坡回来，隔离期又增加了14天……（齐鲁晚报）http://t.cn/A6Z9l04x ,,无,无,无,2020-04-01 17:02,微博视频号,6,0,1
IBjD9jLMU,【你体会过 #撕倒刺的痛# 吗？来学“无痛撕倒刺”法】春天皮肤干燥，你的手长倒刺了吗？倒刺总让人不由自主想去撕掉它，但贸然撕掉，不但会产生刺痛，还可能引发感染。正确的处理方法是：①先用40℃左右的温水泡手5分钟；②再用锋利且清洁的指甲刀从倒刺根部整齐地剪掉；③最后涂一层护手霜。总长倒刺的人马住了~ 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdebwglwseg208c08gn5z.gif,无,无,2020-04-01 16:20,微博 weibo.com,2,1,1
IBjsIrcaZ,【学车不怕挨骂了#驾校机器人教练温柔鼓励学员#：你是最棒的！】近日，昆山 @昆山发布 某驾校引进“机器人教练”，当学员出现错误或发生紧急状况时，机器人教练会自动刹车并给出视频分析，还会温柔鼓励，“再接再厉，你是最棒的！”如果遇到棘手问题，人工教练员会及时补位解释。网友：好怕它被我气死机……http://t.cn/A6ZCWcjO ,,无,无,无,2020-04-01 15:54,微博视频号,7,0,3
IBjo963iN,【海棠花开思念您】#暖心淮#  淮安发布的微博视频  ,,无,无,无,2020-04-01 15:43,微博视频号,26,6,5
IBjewuTPT,【#万豪酒店520万客人资料泄漏# 涉及个人地址和偏好等】#酒店泄露客人信息该被重罚吗# 3月31日，万豪酒店通报，约520万名客人的资料可能被泄漏。泄露资料包括客户姓名、地址、电话号码、偏好等。万豪否认客人的信用卡资料、护照号码、驾驶执照等资料已被泄漏。2018年，万豪曾被曝5亿客人的信息被泄露。http://t.cn/A6ZCcDj3 ,,无,无,无,2020-04-01 15:19,微博视频号,6,0,0
IBiYGhUE6,【有奖征集，万元话费等你来拿】即日起，关注@淮安发布，带话题 #文明淮安 创建有我# 发博，分享你认为在创建宣传、移风易俗、志愿服务等方面能在淮安市范围内可推广的创意和做法，共计万元的话费奖品等你来拿，最高可获得500元话费哦！欢迎大家踊跃参与。详见↓下图  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gde9eo7tvej20hs1yu7tu.jpg,无,无,2020-04-01 14:40,360安全浏览器,66,65,114
IBilU9WI9,【#31省区市新增无症状感染者130例#】3月31日，31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者130例，当日转为确诊病例2例，当日解除隔离302例。#尚在医学观察无症状感染者1367例#，比前一日减少174例。 （via. @人民日报  ）  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gde6kxm2plj20i20a5q6p.jpg,无,无,2020-04-01 13:04,360安全浏览器,3,1,0
IBhTfFna7, #淮小布美食#  第二季度的第一顿午餐，你们吃了没？ 来来来，都来认认是什么菜  [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2gy1gde4kuexyxj20u014040s.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gde4kuik5yj20u014079v.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gde4kuks01j20u0140wht.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gde4kug1qvj20u0140ju4.jpg,http://ww4.sinaimg.cn/large/d58123f2gy1gde4kunj61j20u0140grf.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gde4kujgc0j20u0140wj0.jpg",无,无,2020-04-01 11:54,360安全浏览器,11,1,14
IBhKg5EEY,#你认真读书的样子真美# 一年一度的淮安“周恩来读书节”即将启幕，读书节摄影作品有奖征集。请将那些打动你的阅读瞬间记录下来，分享给更多人吧。活动参与方式详见→“你认真读书的样子真美”——′2020淮安周恩来读书节摄影作品有奖征集  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gde3tncf5qj20u00jmk1p.jpg,无,无,2020-04-01 11:32,360安全浏览器,24,5,5
IBhs252cw,#文明祭扫倡议# 【文明祭扫 平安清明】#文明淮安 创建有我# 清明节将至，为巩固新冠肺炎疫情防控持续向好形势，大力倡导安全、文明、绿色祭扫新风，现向全省广大干部群众及远在他乡的江苏人发出如下倡议倡议书 | 文明祭扫 平安清明  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gde2nvvet9j21900u0npd.jpg,无,无,2020-04-01 10:47,360安全浏览器,6,3,0
IBhgcFGWF,#美国爱达荷州6.6级地震# 【地震自救12秒求生指南】 地震来临时，自救的黄金时间也许只有短短12秒。生死一瞬，怎样自救更科学？转发周知！人民网的秒拍视频  ,,无,无,无,2020-04-01 10:18,微博视频号,7,1,1
IBh42z5No,【金刚葫芦娃  打败小怪兽  回家！】 #暖心淮#  3月31日下午3点，我市第一批、第二批援湖北医疗队59名队员结束了在盱眙县天泉湖金陵山庄为期14天的休养，集中由各自所在医院带回，随后返回家中。  淮安发布的微博视频  ,,无,无,无,2020-04-01 09:48,微博视频号,19,0,3
IBge4y17m,在乎的人，好好珍惜。想做的事，赶紧去做。想爱的人，全力去爱。早安#早安淮安[超话]#  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gdda55umutj21400u0qv5.jpg,无,无,2020-04-01 07:40,微博 weibo.com,14,1,12
IBcCQ1XIX,人生没有捷径，一个人的贵人往往就是自己。愿你我都能选择做生活的强者，身披铠甲，无惧挑战，愈战愈勇，努力向前。晚安！#晚安淮安#  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gdd9j6pj55j20u0140kjn.jpg,无,无,2020-03-31 22:30,微博 weibo.com,15,2,2
IBc8uiIRp,【#100年前中国的抗疫秘诀#】100年前，“鼠疫斗士”伍连德临危受命，带领人民战胜鼠疫。随后面对突如其来的天花、疟疾、血吸虫病、脊髓灰质炎等传染病，中国医学专家没有退缩，他们带领全民抗疫并成功击败传染病。赵铠、李兰娟、张伯礼、王辰、杨宝峰，#五院士谈中国百年战疫史#↓ （via. @人民日报 ） http://t.cn/A6ZoSWDf ,,无,无,无,2020-03-31 21:15,微博视频号,11,1,0
IBbTOb9Pl,【大运河办、文旅集团来啦！】3月30日，市委市政府召开全市大运河国家文化公园建设推进会，并举行市大运河办、市文旅集团揭牌仪式，这标志着我市在推进大运河文化带建设方面又迈出了强有力的一步。详情点击→ 我市推进大运河国家文化公园建设 率全省之先组建市大运河办、文旅集团 查看。#千秋淮扬·运河之都#  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gdde4o2t6hj20i20a5q6p.jpg,无,无,2020-03-31 20:39,360安全浏览器,7,0,0
IBbKNqc5d,【淮小布微调查，哪种口味小龙虾你更爱？】龙虾新鲜上市！蒜泥和十三香，你推荐哪一个？其他拷问灵魂的口味评论区见（网图  侵删） 哪种口味的小龙虾你更爱？  ,,无,无,无,2020-03-31 20:16,360安全浏览器,441,6,32
IBbwh5ixK,【英雄回家！回自己的家】3月31日下午3点，我市第一批、第二批援湖北医疗队59名队员结束了在盱眙县天泉湖金陵山庄为期14天的休养，集中由各自所在医院带回，随后返回家中。回家！回自己的家！  [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/d58123f2gy1gddch5l33oj21900u0qv7.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gddch5706tj21900u01kz.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gddch6aozsj21900u0npf.jpg",无,无,2020-03-31 19:41,360安全浏览器,28,7,6
IBbrM6CnA,#一起做手工# 【家里闲置的东西都能做啥】 衣架改手机支架，鞋盒改衣架……果然人的创造能力是无穷的！捡知识的微博视频  ,,无,无,无,2020-03-31 19:30,微博视频号,9,8,2
IBb0U7E7k,#千秋淮扬·运河之都# 【建设“城市里的公园” 打造“公园里的城市”】在3月30日举行的江苏省淮安市大运河国家文化公园建设推进会暨市大运河办、市文旅集团揭牌仪式上，“国家文化公园”一词闯入小布视野。那么，国家文化公园是什么?大运河淮安段国家文化公园体系又将如何打造呢?详情点击→ http://t.cn/A6ZSB0rc 查看。 [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/d58123f2gy1gdda8s0zt4j20p00g6418.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gdda8rz3x4j20p00goq5k.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gdda8s1bqrj20p00gogoy.jpg",无,无,2020-03-31 18:23,微博 weibo.com,10,4,1
IBaFl0pfd,#晚饭加个菜# 【豆腐的神仙做法】豆腐做法就是该多种多样这样做真的超级好吃，还补钙想吃的赶紧做起来吧http://t.cn/A6ZIvtMo  ,,无,无,无,2020-03-31 17:30,微博视频号,32,11,7
IBaxNepN6,【国家卫健委：4月1日起 #每日疫情通报中将增加新冠肺炎无症状感染者# 相关情况】 3月31日16时，国务院新闻办公室在湖北武汉举行新闻发布会，介绍中央指导组指导组织疫情防控和医疗救治工作进展。国家卫生健康委疾控局局长常继乐介绍，从4月1日起，将在每日疫情通报中，公布无症状感染者的报告、转归和管理情况，及时回应社会关切。 原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gdd8669jcpj20i20a5q6p.jpg,无,无,2020-03-31 17:12,360安全浏览器,7,0,0
IB9ML5lc4,【火灾中如何自救？安全常识，请扩散！】火灾中浓烟是致人死亡的重要原因，所以火灾逃生时一定要注意避免吸入烟雾。那么怎么做才能避免烟雾被吸入体内？请看视频！转发周知！火灾逃生 避开烟雾——国家应急广播  ,,无,无,无,2020-03-31 15:16,微博视频号,9,1,0
IB9ixBXkW,【捐款一万！八旬乡村医者的仁心大爱】点赞！#暖心淮#  淮安发布的微博视频  ,,无,无,无,2020-03-31 14:01,微博视频号,14,1,4
IB8XDhMo9,#距离高考还有98天#【转发祝福，加油啊，少年！】#高考确认延期一个月#，2020年7月7日至8日举行。乾坤未定，你我皆是黑马，调整心态，不负努力！（你是哪一年的高考生？）  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gdd16m2wqhj20j60y20v7.jpg,无,无,2020-03-31 13:10,微博 weibo.com,10,1,8
IB8l5DguV,【高考确认延期！考试时间为7月7日至8日】经党中央、国务院同意，2020年全国普通高等学校招生统一考试延期一个月举行，考试时间为7月7日至8日。具体科目考试时间安排为:7月7日，语文9:00至11:30；数学15:00至17:00。7月8日，文科综合/理科综合9:00至11:30；外语15:00至17:00。湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。（人民日报） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdcyfudruhj20i20a5q6p.jpg,无,无,2020-03-31 11:35,微博 weibo.com,12,5,10
IB8j71Iai,【视频里的爸爸】拥抱春暖花开，离不开他们的坚守！#暖心淮#  淮安发布的微博视频  ,,无,无,无,2020-03-31 11:30,微博视频号,7,1,1
IB7WvbXFL,【包裹着防护服的步伐，是世间最美的舞步】太暖了！ #暖心淮#  淮安发布的微博视频  ,,无,无,无,2020-03-31 10:34,微博视频号,9,0,0
IB7AIdcbx,【#特朗普称来自中国物资非常好#】“中国给我们送来了一批物资，非常好的物资。”据美国有线电视新闻网（CNN）报道，当地时间周一（30日），美国总统特朗普在白宫玫瑰园召开新闻疫情发布会时介绍称，美国已收到中俄等国援助的医疗物资，“我们和很多国家的关系非常好”。报道称，特朗普当天对记者说，“中国给我们送来了一批物资，非常好的物资。俄罗斯给我们送来了整整一大飞机的物资，（其中的）医疗设备非常好。“特朗普还补充说：“其他国家送给我们的物资让我非常惊讶，是非常高兴那种惊讶。http://t.cn/A6ZXZk7g ,,无,无,无,2020-03-31 09:41,iPhone客户端,7,0,1
