微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IzuPT34rU,#江苏播报#【#江苏将疫情防控重点国家增至24国#】江苏自3月20日零时起调整江苏涉外疫情防控重点国家名录，在韩国、伊朗、意大利、日本、法国、西班牙、德国、美国、英国、瑞士、瑞典、比利时、挪威、荷兰、丹麦、奥地利16国基础上，新增澳大利亚、马来西亚、希腊、捷克、芬兰、卡塔尔、加拿大、沙特阿拉伯等8国作为疫情防控重点国家。凡在进入江苏之日前14天内，有上述24国旅行或居住史的所有中外人员，要实施集中医学观察14天（条件不允许的可实施居家医学观察）。http://t.cn/A6zRnZQw 原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gd0hr3h8zcj20j60hjqgq.jpg,无,无,2020-03-20 17:11,微博 weibo.com,10,1,13
IzuHBrc10,#江苏驰援湖北#【英雄归来！江苏援黄石医疗队首批返程】MU7872，MU7874，武汉-南京！随着两架专机落地，江苏支援黄石医疗队第一批200多名医护人员回家啦！扬子晚报的微博视频  ,,无,无,无,2020-03-20 16:50,微博视频号,43,2,5
IzuhN5uDL,#市县看点#【今天，苏州市领导带头，摘口罩！】今天（20日）上午，苏州市委常委会召开会议，省委常委、市委书记蓝绍敏主持。会场做好通风工作，全体与会人员摘下口罩参会。（@苏州日报）  [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2agy1gd0dpqr8g6j20c80argto.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd0dpu66auj20c80aln8i.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd0dpwlxzcj20c8085guc.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd0dpyzoggj20c8085dof.jpg",无,无,2020-03-20 15:47,微博 weibo.com,15,5,20
IztZVA1fD,#江苏驰援湖北#【再让我们拥抱下，我的江苏战友】3月20日江苏援黄医疗队首批队员启程返回江苏！39天携手战疫，39天奋力拼搏，江苏黄石两地医护人员结下了深厚的情谊。今天一大早，不少黄石医护人员赶到住地为战友送行。扬子晚报的微博视频  ,,无,无,无,2020-03-20 15:03,微博视频号,30,2,3
IztMTndsy,#民生直达#【#人社部启动百日千万网络招聘专项行动#】20日，人社部会同有关方面启动实施主题为“职等你来  就业同行”的#百日千万网络招聘专项行动#。据介绍，此次行动为期百日，将持续至6月底，提供超过千万个就业岗位，为近年来规模最大、覆盖范围最广的网络招聘活动。行动启动当天，已有95万家企业提供570多万个岗位。此次行动主招聘会场设在中国公共招聘网（http://t.cn/zOwRDIv）、中国国家人才网（http://t.cn/RJv1R6v），并开设就业导引地图，链接各省招聘分会场和相关社会参与方。（@人民日报） 原图 ,,http://wx3.sinaimg.cn/large/a5f5fd2agy1gd0dp5hhmcj20dw0dwjy7.jpg,无,无,2020-03-20 14:30,微博 weibo.com,1,0,1
IztpoCmBR,#江苏驰援湖北#【苏鄂一家亲！#江苏医疗队亮灯感谢英雄的武汉人民#】3月17日，江苏医疗队已经陆续开始撤离武汉，临走时，队员们有个小小的心愿：为武汉人民的坚守说一声感谢。得知队员们的小心愿后，江夏区妇联和有关单位合作，用暖心的话语，点亮了武汉的夜空：江苏医疗队感谢坚守的武汉人民，同饮一江水，苏鄂一家亲！而武汉人也同样用大屏回应江苏医疗队：谢谢您，援鄂医疗队！致敬英雄，一路平安！http://t.cn/A6zTXVD8 ,,无,无,无,2020-03-20 13:33,微博视频号,32,3,4
IzsYC041l,#江苏驰援湖北#【湖北黄石所有景区和星级酒店：对江苏援黄石医疗队及家属终身免费！】今天起，江苏援黄石医疗队将陆续撤离黄石返回江苏。为了感谢“逆行英雄”，黄石市领导宣布，今后黄石市内的所有景区和星级酒店，将对江苏援黄石医疗队队员及其家属，终身免门票和住宿费！（图片：@黄石广播电视台）  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gd08qknn39j20j60as4hs.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gd08qmkfehj20j60asngf.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd08qozc2tj20j60eets8.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gd08qreywij20j60astrg.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd08qtt9mvj20j60auqgp.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd08qwlqb7j20j60ee4ly.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gd08qzkj2qj20j60ee7qe.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gd08r22gzoj20j60ee1bh.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd08r4uxr1j20j60ee7ob.jpg",无,无,2020-03-20 12:27,微博 weibo.com,54,7,10
IzsLdjhZC,#民生直达#【江苏允许旅行社恢复部分经营 你会去吗？】3月19日起，江苏允许旅行社和在线旅游企业恢复部分经营，截至目前，全国已有1400多家知名景区开园并接受预订。南京栖霞、江宁、浦口、六合、溧水、高淳六大涉农区，共18条线路的“乡村旅游直通车”20日起也已正式发车。你近期有外出旅游的打算么？  ,,无,无,无,2020-03-20 11:54,微博 weibo.com,3,0,5
IzsDvgeZd,#便民提示#【戴口罩赏花的你真美！#南京鸡鸣寺路花开近半#】目前，南京鸡鸣寺路的樱花已经开放了近半，最近花还会陆续大面积开放，最佳赏花期就要到了。即日起至4月5日期间，南京鸡鸣寺路每天可免费预约1.5万电子票，在佩戴好口罩、出示预约信息和苏康码，并在测量体温之后，就可以进入鸡鸣寺路赏樱了，约吗？http://t.cn/A6zROIC5 ,,无,无,无,2020-03-20 11:35,微博视频号,6,1,2
IzrQZF5XM,【今日，#春分#】①今日11时50分，迎来二十四节气中的春分；②一候玄鸟至；二候雷乃发声，三候始电；③此时，莺飞燕舞风和煦，春来处处百花香；④“九九加一九，耕牛遍地走”，这是适合播种的时节。花怒放，人有情。从今天开始，黑夜会变短，白昼将变长。#春天来了#，希望，就在前方。（@人民日报） [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2agy1gd055b7hcpj20go0p0npd.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gd055cwx8aj20go0p0hdt.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gd055eyy3fj20go0p0e81.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd055hg9xij20go0p0b29.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gd055k0wvrj20go0p0kjl.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd055mnmaxj20go0p0npd.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gd055p5a0aj20go0p0npd.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gd055rdxrsj20go0p0e81.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gd055tx444j20go0p0npd.jpg",无,无,2020-03-20 09:35,微博 weibo.com,4,5,3
IzqQvdewu,#早安·江苏#【21日淮河以南地区有一次雷阵雨过程】今天全省晴到多云；偏南风4-5级阵风6级；今天最低温度：本省东部地区5℃左右，其它地区6～7℃；今天最高温度：本省西部地区23℃左右，其它地区20～21℃。（图片：@无锡-廊桥）  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gd00pkl93nj218y0u0dl4.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gd00pkwi4ij218y0u0dkb.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd00pla0z2j218y0u0agc.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gd00plq4gjj218y0u0gpn.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd00pm40lpj21840u0tf6.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gd00pk1ir1j218y0u0wqt.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gd00pmgd40j218y0u0afc.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gd00pms53nj218y0u0gud.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gd00pn5pdzj218y0u0wjv.jpg",无,无,2020-03-20 07:01,无,9,2,5
IznuS8dBm,#夜思#【#武大学生代码敲出樱花开放#】无数个“武汉加油”汇聚在一起，每个字都是一个像素点，@武汉大学 信管院学生敲出一朵樱花的延时开放。看一朵花开，等花开成海，和武大樱花一起为武汉加油！晚安！ 武汉大学的微博视频  ,,无,无,无,2020-03-19 22:30,微博视频号,13,6,3
IzlVsxcZJ,#生活提示#【废弃口罩如何垃圾分类】专家表示：如果没有去过高危场所，日常使用的口罩，护目镜等医疗防护物品，当作其他垃圾处理即可。口罩和护目镜如果是在收治新冠肺炎患者的定点医院使用的，都属于医疗废物，应当按照医疗废物进行处置。集中隔离观察点、居家隔离观察点等重点场所产生的生活垃圾，采取专人专车单独收集，并直接运至生活垃圾焚烧厂及时处理，避免二次污染。http://t.cn/A6zx3LAj ,,无,无,无,2020-03-19 18:30,微博视频号,10,3,8
IzlAKEdxr,#共同抗疫#【王毅：#将中国抗疫污名化既不道德也不公平#】18日，国务委员兼外长王毅分别同俄罗斯外长、印尼统筹部长、荷兰外交大臣、新加坡外长通电话。王毅强调，个别国家企图将中国抗击疫情污名化，这一行径无视中国人民为维护人类健康安全作出的巨大牺牲，诋毁中国为全球公共卫生安全作出的重大贡献。中方坚决反对一切将疫情污名化和针对特定国家的行径。病毒无国界，疫情是人类的共同敌人，需要国际社会团结应对。（@央视新闻） [组图共4张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gczc8dth3cj20j60mldof.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gczc8gm6v3j20j60m9k1s.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gczc8jifm0j20j60o6dpn.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gczc8nl9sjj20j60m413s.jpg",无,无,2020-03-19 17:39,微博 weibo.com,12,5,8
IzlijD7fh,#市县看点#  刚刚！MU899“英雄”号航班降落观音机场！致敬英雄！欢迎平安回家！ （@徐州发布）  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2agy1gczc76943vj20j60csjwp.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gczc7apgzhj20j60srawt.jpg",无,无,2020-03-19 16:53,360安全浏览器,20,1,2
Izli4i1Nq,#市县看点# 【向扬州家乡父老报告：我们回来了！】刚刚，第七批江苏援湖北医疗队扬州医疗队抵达扬州泰州国际机场。奋战了36天，此刻他们终于可以高呼：“扬州，我们回来了！”  扬州发布的微博视频 （@扬州发布）  ,,无,无,无,2020-03-19 16:53,微博视频号,32,3,3
Izl4GwUsX,#民生直达#【清明足不出户祭扫 #墓园集体代祭寄哀思#】受疫情影响，江苏多地暂停现场祭扫活动，各地推出一系列代祭扫、云祭扫服务。18日，南京首场集体代祭扫活动举行，墓园工作人员为所有逝者敬献花篮、诵读祭文、行三献礼等，通过手机视频向客户全程展示，让他们隔着屏幕寄托哀思。当天，苏州也开通“苏城云祭扫”公益信息平台，该平台支持全市所有200多个公墓、骨灰堂（塔陵）的在线祭扫，逝者亲友可免费在线祭扫。http://t.cn/A6zHHlvR ,,无,无,无,2020-03-19 16:20,微博视频号,0,2,1
IzkS6tXPY,#民生直达#【#体育健身场馆陆续恢复开放# 场地有人数限制需提前预约】近日，南京奥体中心的篮球场和足球场地恢复开放，为避免聚集，人数有严格规定。此外，除游泳馆以外，奥体中心的网球场、羽毛球馆、乒乓球馆等，都已经恢复开放。目前各场馆只接受持健身卡、专项运动卡用户电话预约，市民可通过“宁体汇”查询预约场馆。http://t.cn/A6zHEVPq ,,无,无,无,2020-03-19 15:49,微博视频号,1,0,1
IzkGK0Ow2,#江苏驰援湖北#【欢迎天使回家！江苏援湖北医疗队第二批撤离队员返苏】 第二批撤离队伍包括3支医疗队，共350人，分别为徐州市队、扬州市队，以及江苏省人民医院派出的国家紧急医学救援队。今天下午，他们将分别降落在观音机场、扬泰机场。欢迎天使们回家，你们辛苦啦！  ,,无,无,无,2020-03-19 15:21,微博 weibo.com,31,5,1
IzkBS0j0t,#及时关注#【重磅！#湖北全省认可外省健康码#】据湖北省新型冠状病毒感染肺炎疫情防控指挥部通知，为加快推动企业复工复产和务工人员安全有序返岗，经省指挥部研究决定#湖北全省认可外省健康码#：①拥有外省健康码的人员，在湖北境内“亮码通行”，小区（村组）、防疫卡点查验健康码、测温正常即予放行，不得再设置障碍，不得要求另行提供健康证明（确实无法申领健康码的除外）、流动证明、流入地申请审批表或接收证明、车辆通行证等。②外省来鄂人员，可通过“鄂汇办”APP、国家“互联网+监管”小程序、支付宝小程序、“鄂汇办”微信小程序申领湖北健康码，凭健康码“绿码”在湖北境内“亮码通行”。③境外来鄂人员，按省指挥部3月17日关于进一步做好境外来鄂人员疫情防控工作的通告规定执行。④外省及境外人员来鄂后，应遵守所在地疫情防控有关规定。（人民日报） 原图 ,,http://wx2.sinaimg.cn/large/a5f5fd2agy1gcz7tggv4pj20c80boq7j.jpg,无,无,2020-03-19 15:09,微博 weibo.com,12,0,9
Izkh78rWL,#教育资讯#【江苏省教育厅发布通知，制定返校错峰报到名册，未批复不得开学！】为扎实细致做好开学各项准备，江苏省教育厅就进一步细化中小学2020年春季学期开学工作方案有关事项，发出最新通知。详情→ 江苏省教育厅发布通知：最新开学方案来了  原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gcz7o3acxrj20c809pady.jpg,无,无,2020-03-19 14:17,360安全浏览器,52,10,27
Izjr4lsA5,#江苏播报#【尚无一例输入性确诊病例，江苏防范输入性疫情不放松】18日，江苏省涉外防控协调组召开媒体通气会，介绍当前江苏涉外疫情防控情况。协调组组长、省政府外事办公室主任费少云表示，协调组各成员单位正以一严到底的鲜明态度、一战到底的必胜信念、一抓到底的过硬作风，抓细抓实各项防控措施，坚决阻断输入性疫情在江苏传播扩散。目前，江苏无一例输入性确诊病例。详情→ http://t.cn/A6zHDj9e ,,无,无,无,2020-03-19 12:09,无,20,1,8
Izj6ICtPs,#江苏驰援湖北#【病区“清零”啦！患者给医护人员竖起大拇指】3月17日，徐州援武汉市第一医院医疗队顺利完成阶段性任务，医疗队接管的该院二十、二十一病区新冠肺炎患者除了少数患者转到其他定点医院外，其他全部治愈出院，病区实现全部“清零”。扬子晚报的微博视频  ,,无,无,无,2020-03-19 11:19,微博视频号,18,2,3
IziPGuAsW,#江苏驰援湖北# 【江苏95后男护士在黄石的生日，送蛋糕的黄石小姐姐笑着笑着哭了】3月18日是江苏援黄石医疗支援队队员周继圣25岁生日。黄石市中心医院心内科护师田苗买来蛋糕，为他庆祝生日。田苗笑对镜头送祝福，说着说着，她忍不住哽咽了。“跟他们一起工作了好久，非常舍不得他们。” http://t.cn/A6zTohhr http://t.cn/A6zTohwY ,,无,无,无,2020-03-19 10:37,微博视频号,35,3,10
Izingxo3S,#便民提示#【花都开好了！#江苏春日赏花图鉴#上线，约吗？】近日，南京、苏州、无锡等市相继官宣入春，春花也竞相绽放。鸡鸣寺樱花、丰县梨花、兴化油菜花等已经或即将进入盛花期。怎么预约？怎么购票？有什么注意事项？戳👇赏春色的同时，记得戴好口罩，别扎堆哦！你还可以在家👉#云赏花#  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2agy1gcyzb3ozmdj20iw0osn2u.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcyzb2d9rfj20iw0mcq80.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcyzb4outtj20iw0mcwjo.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcyzb5eh1hj20iw0itjvd.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcyzb60phqj20iw0osdlf.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcyzb72qjtj20iw0lotdg.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcyzb7mdx3j20iw0p0af8.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcyzb820q1j20iw0m5tdg.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcyzb8fb0tj20iw0mc0xn.jpg",无,无,2020-03-19 09:27,无,7,5,3
Izhq5mEWM,#早安·江苏#今天全省晴到多云，偏北风3-4级，今天最低温度：淮北地区7℃左右，沿江和苏南地区12℃左右，其它地区9～10℃，今天最高温度：苏南地区18℃左右，其它地区16～17℃。（图片：@绿暗红稀雨如烟）  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2agy1gcyv3gxym7j20j60y2dil.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcyv3hdb0dj20j60y378j.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcyv3gltjyj20j60y30x8.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcyv3ho3t7j20j60y20x4.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcyv3i0765j20j60y3agc.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcyv3irz5zj20j60y3gp3.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcyv3ify2nj20j60y3783.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcyv3j3no9j20j60y3dkl.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcyv3jf9m3j20j60y3djj.jpg",无,无,2020-03-19 07:01,无,3,2,3
