【这些谣言不能掉以轻心！快来一起识谣辨谣】当前国内疫情防控形势持续向好，各地逐步恢复生产生活秩序，但新一波谣言又来袭，你都能分清吗？新华网的秒拍视频  
#生活提示#【疫情期间 做这些运动更有助孩子长高！】春季是孩子长个的黄金时期，这时候多运动更有利于孩子长高，可是受疫情影响，孩子们不太方便去一些公共场所开展运动。但您也别着急，有些长高运动在家里或者室外小范围内同样可以做。  CCTV生活提示的微博视频  
#江苏播报# 【防疫保供有贡献，江苏给这些企业发补助！】为激励和奖励疫情期间为保供做出积极贡献的物流和粮油企业，江苏省财政近日下达资金7633万元，对疫情防控期间承担重要防控物资保供的159家物流企业和121家粮油重点企业给予补助，缓解疫情对上述企业影响，减轻企业负担。http://t.cn/A6wNCCiE  原图 
#文体资讯# 【#全球抗疫公益演唱会#凌晨开唱】北京时间4月19日凌晨2点，世界卫生组织与公益组织Global Citizen共同举办的“One World: Together At Home”（一个世界，一同宅家）公益电视演唱会线上预热演出开始。#One World演唱会#来自世界各地的音乐家们，包括Lady Gaga、保罗·麦卡特尼、安德烈·波切利、艾尔顿·约翰、克里斯·马汀、比莉·艾利什、吉米·法伦等大牌艺人都响应号召，通过自己擅长的方式，向全球对抗新冠肺炎疫情的医疗人员致敬。除了表演，这场电视演唱会还有关于新冠肺炎的基本防护知识科普。郎朗、张学友、陈奕迅以及马友友是这场全球抗疫公益演唱会上的华人面孔。http://t.cn/A6wO1CpJ 
#江苏播报# 【10+1，来自江苏的他们正攻坚“重症堡垒”！】截至4月17日，武汉还有27例重症患者在医院治疗。目前，一支由20人组成的国家专家督导组依然留守武汉，其中，来自江苏专家就有10位。除了这十位“最后的坚守者”，江苏省卫健委新冠肺炎医疗救治专家组副组长、重症医学组组长，东南大学附属中大医院重症医学科主任杨毅在完成省内防疫任务之后， 4月14日已奔赴黑龙江省牡丹江市指导当地重症新冠肺炎患者救治工作。 [组图共6张] 原图 
#夜思#【#你好，明天#】通令嘉奖！军队执行新冠肺炎疫情防控任务的全体人员，获得最尊崇荣耀，实至名归。闻令而动、勇挑重担，哪里有危难就冲到哪里，这是军人本色；不负重托、不辱使命，不破楼兰终不还，这是军人力量。旌旗飘扬，三军用命，你们为党旗增了光，为军旗添了彩。有你们在，国安家宁人心稳！ 原图 
"""#身边感动#【#蔬菜兄弟为湖北捐菜74万斤# 新目标：带领家乡人共同致富】疫情期间，江苏宿迁沭阳蔷薇村因""""蔬菜兄弟""""李华平、李华忠捐菜和整个村的村民们齐心协力参与火了。他们为湖北送去一份37批74万斤蔬菜的“小村大爱”。除了向村里捐款10万元外，兄弟俩表示希望更多家乡人来就业，给更多城市供应蔬菜，包括湖北。http://t.cn/A6wpy0ko """
#及时关注#【#世卫组织肯定中国订正病例数据#】世界卫生组织卫生紧急项目技术负责人范凯尔克霍弗周五表示，中国向世卫组织上报订正的病例数据非常重要，事关公共卫生，必须掌握确切的数字和情况。她预计许多国家在回顾新冠病例统计数据时都会遇到同样的情况，并表示已关注到有报道称不少国家都存在医疗系统之外的病亡病例并未被统计在内的情况。（@人民日报 @海客新闻 ）http://t.cn/A6wNvVeO 
#江苏播报#【起步就冲刺 江苏紧紧把住农业转型升级“牛鼻子”】为最大限度降低疫情对“三农”发展的影响，江苏持续加大农业农村领域投资，加速推进重大项目建设，以全省农业提质增效的坚定决心为夺取疫情防控和经济社会发展“双胜利”打下坚实基础。不负春光、扬鞭奋蹄，江苏各地正以“起步就冲刺”“开工就是决战”的姿态，全力推进农业农村重大项目建设。http://t.cn/A6wNqIVM 
#生活提示#【办公场所如何做好新冠肺炎防控？】戳图了解！  原图 
【江苏落实落细疫情防控一线医务人员激励】江苏省人力资源和社会保障厅、省卫生健康委4月16日联合印发《关于进一步落实国家和省新冠肺炎疫情防控一线医务人员人才人事激励措施的通知》，将江苏省委、省政府关心爱护疫情防控一线医务人员“26条”中涉及事业单位进编、职称评审、岗位晋升、表彰奖励、人才项目评审、年度考核等方面人才激励措施进一步落实落细。 http://t.cn/A6woFjQw 
【世卫组织呼吁各国执行野生动物销售禁令】世界卫生组织16日呼吁各国政府严格执行野生动物销售禁令，确保在市场上出售的食品安全可靠。世卫组织坚持认为各国政府应严格执行野生动物销售禁令，向各国提供了关于食品安全的指导意见，包括指导食品企业和生鲜市场如何防范新冠疫情等。 谭德塞说，自新冠疫情暴发以来，世卫组织一直与世界动物卫生组织和联合国粮农组织等密切合作，并致力于同所有国家合作，寻找有的放矢的解决方案，以阻止病毒传播。只有齐心协力，才能控制住这场大流行病。 
【关于武汉市新冠肺炎确诊病例数确诊病例死亡数订正情况的通报】武汉市新冠肺炎疫情防控指挥部17日发布《关于武汉市新冠肺炎确诊病例数确诊病例死亡数订正情况的通报》，全文如下：　　根据《中华人民共和国传染病防治法》第三十八条第四款“公布传染病疫情信息应当及时、准确”，《突发公共卫生事件应急条例》第二十五条第三款“信息发布应当及时、准确、全面”，《中华人民共和国统计法实施条例》第十九条“统计资料不完整或者存在明显错误的，应当由统计调查对象依法予以补充或者改正”，《人口死亡信息登记管理规范（试行）》第十四条“医疗卫生机构应当建立数据订正制度”、第十五条“医疗卫生机构应当建立数据比对校核与补报制度”等规定，本着对历史负责、对人民负责、对逝者负责的原则，为确保全市新冠肺炎疫情信息公开透明、数据准确，武汉市新冠肺炎疫情防控指挥部专门成立涉疫大数据与流行病学调查组，组织市卫健、疾控、公安、民政、司法、统计等部门，线上对武汉市疫情防控大数据信息系统、市殡葬信息系统、市医政医管新冠肺炎信息系统、市新冠肺炎病毒核酸检测系统中的病例进行线上比对、去重、补全，线下按照全覆盖、无遗漏要求，对所有涉疫地点数据进行全采集，包括发热门诊、医院、方舱、隔离点、涉疫社区，以及公安、司法、民政等部门管辖的监所、养老机构等特殊场所，对所有病例个人信息全采集，通过医疗机构、街道社区、基层派出所、患者所在单位及家属，逐人排查核对，截至4月16日24时，确诊病例核增325例，累计确诊病例数订正为50333例；确诊病例的死亡病例核增1290例，累计确诊病例的死亡数订正为3869例。　　出现以上数据差异的原因：一是疫情早期病人激增，导致医疗资源挤兑，收治能力严重不足，有些患者没有入院治疗，在家中病亡。二是在救治高峰期，医院超负荷运转，医务人员忙于救治，客观上存在迟报、漏报和误报现象。三是由于收治患者的定点医疗机构快速增加，既有部属、省属、市属和区属医院，也有企业、民营医院和方舱医院等，少数医疗机构未能及时与大疫情网对接、报送信息。四是有些死亡病例信息登记不全，存在重报、误报情况。　　生命至上，人民至上。每一个在疫情中逝去的生命是家庭之殇，更是城市铭心之痛。在此，我们谨向在新冠肺炎疫情期间病逝者家属致以诚挚慰问，向不幸罹难的同胞和牺牲的医务人员致以深切哀悼！　　　　　　武汉市新冠肺炎疫情防控指挥部　　　　　　2020年4月17日 原图 
【#北京居家隔离擅自外出将集中隔离重计14天#：费用自理】4月16日，在北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市委组织部部务委员徐颖表示，目前有个别居家观察人员不遵守政策规定，在居家期间擅自外出，带来疫情传播风险，社区（村）要加强居家观察管理，居家观察人员要严格遵守隔离观察要求，对违反规定擅自外出的，一律转送集中观察点，费用自理，14天隔离期限重新计算。 http://t.cn/A6waHWV0 
【钟南山向全球分享中国战疫经验】今天17时，钟南山院士等国内医疗专家通过腾讯会议与全球万名临床医生进行视频连线，分享中国从无症状者筛查、疑似诊断、确诊患者治疗、重症ICU方案到愈后检测的经验。正在直播，一起听#钟南山首次分享新冠全路径经验#！ 人民日报的微博视频 .  
